zip,city,state,latitude,longitude,timezone,dst,location
34974,Okeechobee,FL,27.1944,-80.84644,-5,True,POINT(-80.84644 27.1944)
34979,Fort Pierce,FL,27.382196,-80.409024,-5,True,POINT(-80.409024 27.382196)
34981,Fort Pierce,FL,27.410069,-80.36327,-5,True,POINT(-80.36327 27.410069)
34982,Fort Pierce,FL,27.393097,-80.3279,-5,True,POINT(-80.3279 27.393097)
34983,Port Saint Lucie,FL,27.312471,-80.34907,-5,True,POINT(-80.34907 27.312471)
34984,Port Saint Lucie,FL,27.273272,-80.34727,-5,True,POINT(-80.34727 27.273272)
34985,Port Saint Lucie,FL,27.382196,-80.409024,-5,True,POINT(-80.409024 27.382196)
34986,Port Saint Lucie,FL,27.341158,-80.39786,-5,True,POINT(-80.39786 27.341158)
34987,Port Saint Lucie,FL,27.273586,-80.46447,-5,True,POINT(-80.46447 27.273586)
34988,Port Saint Lucie,FL,27.386818,-80.503746,-5,True,POINT(-80.503746 27.386818)
34990,Palm City,FL,27.163485,-80.31267,-5,True,POINT(-80.31267 27.163485)
34991,Palm City,FL,27.110182,-80.454196,-5,True,POINT(-80.454196 27.110182)
34992,Port Salerno,FL,27.110182,-80.454196,-5,True,POINT(-80.454196 27.110182)
34994,Stuart,FL,27.195291,-80.25225,-5,True,POINT(-80.25225 27.195291)
34995,Stuart,FL,27.17537,-80.241512,-5,True,POINT(-80.241512 27.17537)
34996,Stuart,FL,27.195927,-80.21143,-5,True,POINT(-80.21143 27.195927)
34997,Stuart,FL,27.136003,-80.21686,-5,True,POINT(-80.21686 27.136003)
35004,Moody,AL,33.606379,-86.50249,-6,True,POINT(-86.50249 33.606379)
35005,Adamsville,AL,33.592585,-86.95969,-6,True,POINT(-86.95969 33.592585)
35006,Adger,AL,33.451714,-87.23957,-6,True,POINT(-87.23957 33.451714)
35007,Alabaster,AL,33.232422,-86.80871,-6,True,POINT(-86.80871 33.232422)
35010,Alexander City,AL,32.903432,-85.92669,-6,True,POINT(-85.92669 32.903432)
35011,Alexander City,AL,32.990191,-85.958001,-6,True,POINT(-85.958001 32.990191)
35013,Allgood,AL,33.922162,-86.449262,-6,True,POINT(-86.449262 33.922162)
35014,Alpine,AL,33.35596,-86.2772,-6,True,POINT(-86.2772 33.35596)
35015,Alton,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35016,Arab,AL,34.323715,-86.49278,-6,True,POINT(-86.49278 34.323715)
35019,Baileyton,AL,34.29254,-86.63505,-6,True,POINT(-86.63505 34.29254)
35020,Bessemer,AL,33.405559,-86.95141,-6,True,POINT(-86.95141 33.405559)
35021,Bessemer,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35022,Bessemer,AL,33.346817,-86.95252,-6,True,POINT(-86.95252 33.346817)
35023,Bessemer,AL,33.443039,-87.0193,-6,True,POINT(-87.0193 33.443039)
35026,Clanton,AL,32.859262,-86.638819,-6,True,POINT(-86.638819 32.859262)
35031,Blountsville,AL,34.111425,-86.5338,-6,True,POINT(-86.5338 34.111425)
35032,Bon Air,AL,33.256886,-86.338572,-6,True,POINT(-86.338572 33.256886)
35033,Bremen,AL,33.952939,-87.02889,-6,True,POINT(-87.02889 33.952939)
35034,Brent,AL,32.915182,-87.21488,-6,True,POINT(-87.21488 32.915182)
35035,Brierfield,AL,33.041166,-86.95117,-6,True,POINT(-86.95117 33.041166)
35036,Brookside,AL,33.63815,-86.91956,-6,True,POINT(-86.91956 33.63815)
35038,Burnwell,AL,33.804411,-87.202136,-6,True,POINT(-87.202136 33.804411)
35039,Brookside,AL,33.635848,-86.918818,-6,True,POINT(-86.918818 33.635848)
35040,Calera,AL,33.107572,-86.74996,-6,True,POINT(-86.74996 33.107572)
35041,Cardiff,AL,33.64672,-86.931818,-6,True,POINT(-86.931818 33.64672)
35042,Centreville,AL,32.963486,-87.13867,-6,True,POINT(-87.13867 32.963486)
35043,Chelsea,AL,33.317093,-86.66295,-6,True,POINT(-86.66295 33.317093)
35044,Childersburg,AL,33.268471,-86.35582,-6,True,POINT(-86.35582 33.268471)
35045,Clanton,AL,32.834501,-86.64355,-6,True,POINT(-86.64355 32.834501)
35046,Clanton,AL,32.894351,-86.56504,-6,True,POINT(-86.56504 32.894351)
35048,Clay,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35049,Cleveland,AL,33.963435,-86.5954,-6,True,POINT(-86.5954 33.963435)
35050,Columbiana,AL,33.158454,-86.621931,-6,True,POINT(-86.621931 33.158454)
35051,Columbiana,AL,33.201789,-86.61584,-6,True,POINT(-86.61584 33.201789)
35052,Cook Springs,AL,33.593115,-86.4084,-6,True,POINT(-86.4084 33.593115)
35053,Crane Hill,AL,34.041061,-87.06771,-6,True,POINT(-87.06771 34.041061)
35054,Cropwell,AL,33.506012,-86.31547,-6,True,POINT(-86.31547 33.506012)
35055,Cullman,AL,34.167893,-86.82506,-6,True,POINT(-86.82506 34.167893)
35056,Cullman,AL,34.196448,-86.895226,-6,True,POINT(-86.895226 34.196448)
35057,Cullman,AL,34.139198,-86.92449,-6,True,POINT(-86.92449 34.139198)
35058,Cullman,AL,34.223732,-86.7562,-6,True,POINT(-86.7562 34.223732)
35060,Docena,AL,33.559455,-86.92968,-6,True,POINT(-86.92968 33.559455)
35061,Dolomite,AL,33.462541,-86.95736,-6,True,POINT(-86.95736 33.462541)
35062,Dora,AL,33.731278,-87.0361,-6,True,POINT(-87.0361 33.731278)
35063,Empire,AL,33.805216,-87.00192,-6,True,POINT(-87.00192 33.805216)
35064,Fairfield,AL,33.476908,-86.91684,-6,True,POINT(-86.91684 33.476908)
35068,Fultondale,AL,33.611297,-86.81518,-6,True,POINT(-86.81518 33.611297)
35070,Garden City,AL,34.011027,-86.74877,-6,True,POINT(-86.74877 34.011027)
35071,Gardendale,AL,33.67933,-86.8206,-6,True,POINT(-86.8206 33.67933)
35072,Goodwater,AL,33.089342,-86.04682,-6,True,POINT(-86.04682 33.089342)
35073,Graysville,AL,33.640865,-86.96885,-6,True,POINT(-86.96885 33.640865)
35074,Green Pond,AL,33.22584,-87.12515,-6,True,POINT(-87.12515 33.22584)
35077,Hanceville,AL,34.043589,-86.80644,-6,True,POINT(-86.80644 34.043589)
35078,Harpersville,AL,33.337092,-86.44085,-6,True,POINT(-86.44085 33.337092)
35079,Hayden,AL,33.922179,-86.7607,-6,True,POINT(-86.7607 33.922179)
35080,Helena,AL,33.280625,-86.88411,-6,True,POINT(-86.88411 33.280625)
35082,Hollins,AL,33.116909,-86.1698,-6,True,POINT(-86.1698 33.116909)
35083,Holly Pond,AL,34.198738,-86.59814,-6,True,POINT(-86.59814 34.198738)
35085,Jemison,AL,32.96512,-86.74405,-6,True,POINT(-86.74405 32.96512)
35087,Joppa,AL,34.303718,-86.58323,-6,True,POINT(-86.58323 34.303718)
35089,Kellyton,AL,32.941708,-86.06098,-6,True,POINT(-86.06098 32.941708)
35091,Kimberly,AL,33.77109,-86.80672,-6,True,POINT(-86.80672 33.77109)
35094,Leeds,AL,33.530698,-86.55506,-6,True,POINT(-86.55506 33.530698)
35096,Lincoln,AL,33.605233,-86.12079,-6,True,POINT(-86.12079 33.605233)
35097,Locust Fork,AL,33.896526,-86.63056,-6,True,POINT(-86.63056 33.896526)
35098,Logan,AL,34.120006,-87.05075,-6,True,POINT(-87.05075 34.120006)
35111,McCalla,AL,33.279946,-87.10148,-6,True,POINT(-87.10148 33.279946)
35112,Margaret,AL,33.681899,-86.48237,-6,True,POINT(-86.48237 33.681899)
35114,Maylene,AL,33.225377,-86.86443,-6,True,POINT(-86.86443 33.225377)
35115,Montevallo,AL,33.114972,-86.8738,-6,True,POINT(-86.8738 33.114972)
35116,Morris,AL,33.74137,-86.78543,-6,True,POINT(-86.78543 33.74137)
35117,Mount Olive,AL,33.665823,-86.87111,-6,True,POINT(-86.87111 33.665823)
35118,Mulga,AL,33.529224,-87.01546,-6,True,POINT(-87.01546 33.529224)
35119,New Castle,AL,33.640823,-86.77574,-6,True,POINT(-86.77574 33.640823)
35120,Odenville,AL,33.668341,-86.43641,-6,True,POINT(-86.43641 33.668341)
35121,Oneonta,AL,33.944897,-86.45813,-6,True,POINT(-86.45813 33.944897)
35123,Palmerdale,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35124,Pelham,AL,33.317471,-86.78726,-6,True,POINT(-86.78726 33.317471)
35125,Pell City,AL,33.606663,-86.28912,-6,True,POINT(-86.28912 33.606663)
35126,Pinson,AL,33.728568,-86.66052,-6,True,POINT(-86.66052 33.728568)
35127,Pleasant Grove,AL,33.487675,-86.97331,-6,True,POINT(-86.97331 33.487675)
35128,Pell City,AL,33.561597,-86.30285,-6,True,POINT(-86.30285 33.561597)
35130,Quinton,AL,33.640629,-87.11584,-6,True,POINT(-87.11584 33.640629)
35131,Ragland,AL,33.721107,-86.17492,-6,True,POINT(-86.17492 33.721107)
35133,Remlap,AL,33.827521,-86.60703,-6,True,POINT(-86.60703 33.827521)
35135,Riverside,AL,33.614465,-86.20067,-6,True,POINT(-86.20067 33.614465)
35136,Rockford,AL,32.8697,-86.2822,-6,True,POINT(-86.2822 32.8697)
35137,Saginaw,AL,33.206302,-86.781162,-6,True,POINT(-86.781162 33.206302)
35139,Sayre,AL,33.712204,-86.97203,-6,True,POINT(-86.97203 33.712204)
35142,Shannon,AL,33.406869,-86.87347,-6,True,POINT(-86.87347 33.406869)
35143,Shelby,AL,33.080971,-86.53875,-6,True,POINT(-86.53875 33.080971)
35144,Siluria,AL,33.28241,-86.683891,-6,True,POINT(-86.683891 33.28241)
35146,Springville,AL,33.781133,-86.45052,-6,True,POINT(-86.45052 33.781133)
35147,Sterrett,AL,33.397441,-86.54218,-6,True,POINT(-86.54218 33.397441)
35148,Sumiton,AL,33.753474,-87.04756,-6,True,POINT(-87.04756 33.753474)
35149,Sycamore,AL,33.252906,-86.20523,-6,True,POINT(-86.20523 33.252906)
35150,Sylacauga,AL,33.185782,-86.25105,-6,True,POINT(-86.25105 33.185782)
35151,Sylacauga,AL,33.137515,-86.33414,-6,True,POINT(-86.33414 33.137515)
35160,Talladega,AL,33.415449,-86.10908,-6,True,POINT(-86.10908 33.415449)
35161,Talladega,AL,33.420206,-86.102782,-6,True,POINT(-86.102782 33.420206)
35171,Thorsby,AL,32.907616,-86.71868,-6,True,POINT(-86.71868 32.907616)
35172,Trafford,AL,33.823416,-86.71537,-6,True,POINT(-86.71537 33.823416)
35173,Trussville,AL,33.623485,-86.58546,-6,True,POINT(-86.58546 33.623485)
35175,Union Grove,AL,34.426844,-86.51841,-6,True,POINT(-86.51841 34.426844)
35176,Vandiver,AL,33.4776,-86.5126,-6,True,POINT(-86.5126 33.4776)
35178,Vincent,AL,33.414831,-86.3925,-6,True,POINT(-86.3925 33.414831)
35179,Vinemont,AL,34.256106,-86.92158,-6,True,POINT(-86.92158 34.256106)
35180,Warrior,AL,33.82343,-86.81569,-6,True,POINT(-86.81569 33.82343)
35181,Watson,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35182,Wattsville,AL,33.706786,-86.256658,-6,True,POINT(-86.256658 33.706786)
35183,Weogufka,AL,33.016558,-86.33936,-6,True,POINT(-86.33936 33.016558)
35184,West Blocton,AL,33.118259,-87.13548,-6,True,POINT(-87.13548 33.118259)
35185,Westover,AL,33.335629,-86.543692,-6,True,POINT(-86.543692 33.335629)
35186,Wilsonville,AL,33.241272,-86.50614,-6,True,POINT(-86.50614 33.241272)
35187,Wilton,AL,33.08104,-86.879328,-6,True,POINT(-86.879328 33.08104)
35188,Woodstock,AL,33.195743,-87.16252,-6,True,POINT(-87.16252 33.195743)
35201,Birmingham,AL,33.456412,-86.801904,-6,True,POINT(-86.801904 33.456412)
35202,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35203,Birmingham,AL,33.519055,-86.8097,-6,True,POINT(-86.8097 33.519055)
35204,Birmingham,AL,33.519855,-86.83534,-6,True,POINT(-86.83534 33.519855)
35205,Birmingham,AL,33.497055,-86.8057,-6,True,POINT(-86.8057 33.497055)
35206,Birmingham,AL,33.568573,-86.72163,-6,True,POINT(-86.72163 33.568573)
35207,Birmingham,AL,33.560652,-86.81897,-6,True,POINT(-86.81897 33.560652)
35208,Birmingham,AL,33.494545,-86.88115,-6,True,POINT(-86.88115 33.494545)
35209,Birmingham,AL,33.468306,-86.80814,-6,True,POINT(-86.80814 33.468306)
35210,Birmingham,AL,33.546051,-86.66963,-6,True,POINT(-86.66963 33.546051)
35211,Birmingham,AL,33.479306,-86.85878,-6,True,POINT(-86.85878 33.479306)
35212,Birmingham,AL,33.542004,-86.74896,-6,True,POINT(-86.74896 33.542004)
35213,Birmingham,AL,33.507637,-86.74161,-6,True,POINT(-86.74161 33.507637)
35214,Birmingham,AL,33.558772,-86.89199,-6,True,POINT(-86.89199 33.558772)
35215,Birmingham,AL,33.636102,-86.69506,-6,True,POINT(-86.69506 33.636102)
35216,Birmingham,AL,33.420558,-86.78489,-6,True,POINT(-86.78489 33.420558)
35217,Birmingham,AL,33.590003,-86.76708,-6,True,POINT(-86.76708 33.590003)
35218,Birmingham,AL,33.506456,-86.89524,-6,True,POINT(-86.89524 33.506456)
35219,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35220,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35221,Birmingham,AL,33.450267,-86.8965,-6,True,POINT(-86.8965 33.450267)
35222,Birmingham,AL,33.524254,-86.77335,-6,True,POINT(-86.77335 33.524254)
35223,Birmingham,AL,33.488355,-86.73402,-6,True,POINT(-86.73402 33.488355)
35224,Birmingham,AL,33.517706,-86.93189,-6,True,POINT(-86.93189 33.517706)
35225,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35226,Birmingham,AL,33.406409,-86.8295,-6,True,POINT(-86.8295 33.406409)
35228,Birmingham,AL,33.454262,-86.92273,-6,True,POINT(-86.92273 33.454262)
35229,Birmingham,AL,33.462856,-86.790389,-6,True,POINT(-86.790389 33.462856)
35230,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35231,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35232,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35233,Birmingham,AL,33.509623,-86.7997,-6,True,POINT(-86.7997 33.509623)
35234,Birmingham,AL,33.538504,-86.80602,-6,True,POINT(-86.80602 33.538504)
35235,Birmingham,AL,33.609779,-86.65507,-6,True,POINT(-86.65507 33.609779)
35236,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35237,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35238,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35240,Birmingham,AL,33.425892,-86.776926,-6,True,POINT(-86.776926 33.425892)
35242,Birmingham,AL,33.409582,-86.69684,-6,True,POINT(-86.69684 33.409582)
35243,Birmingham,AL,33.437667,-86.74586,-6,True,POINT(-86.74586 33.437667)
35244,Birmingham,AL,33.356981,-86.81577,-6,True,POINT(-86.81577 33.356981)
35245,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35246,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35249,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35253,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35254,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35255,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35259,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35260,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35261,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35263,Birmingham,AL,33.522505,-86.80939,-6,True,POINT(-86.80939 33.522505)
35266,Birmingham,AL,33.372861,-86.853075,-6,True,POINT(-86.853075 33.372861)
35277,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35278,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35279,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35280,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35281,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35282,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35283,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35285,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35286,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35287,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35288,Birmingham,AL,33.445808,-86.928542,-6,True,POINT(-86.928542 33.445808)
35289,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35290,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35291,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35292,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35293,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35294,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35295,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35296,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35297,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35298,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35299,Birmingham,AL,33.544622,-86.929208,-6,True,POINT(-86.929208 33.544622)
35308,Dora,AL,33.706068,-87.092112,-6,True,POINT(-87.092112 33.706068)
35401,Tuscaloosa,AL,33.193818,-87.56843,-6,True,POINT(-87.56843 33.193818)
35402,Tuscaloosa,AL,33.306606,-87.453224,-6,True,POINT(-87.453224 33.306606)
35403,Tuscaloosa,AL,33.205073,-87.52749,-6,True,POINT(-87.52749 33.205073)
35404,Tuscaloosa,AL,33.217168,-87.49461,-6,True,POINT(-87.49461 33.217168)
35405,Tuscaloosa,AL,33.149246,-87.52303,-6,True,POINT(-87.52303 33.149246)
35406,Tuscaloosa,AL,33.271585,-87.50611,-6,True,POINT(-87.50611 33.271585)
35407,Tuscaloosa,AL,33.306606,-87.453224,-6,True,POINT(-87.453224 33.306606)
35440,Abernant,AL,33.311014,-87.18975,-6,True,POINT(-87.18975 33.311014)
35441,Akron,AL,32.871514,-87.73326,-6,True,POINT(-87.73326 32.871514)
35442,Aliceville,AL,33.095505,-88.18653,-6,True,POINT(-88.18653 33.095505)
35443,Boligee,AL,32.772835,-88.0321,-6,True,POINT(-88.0321 32.772835)
35444,Brookwood,AL,33.276411,-87.3052,-6,True,POINT(-87.3052 33.276411)
35446,Buhl,AL,33.207547,-87.75054,-6,True,POINT(-87.75054 33.207547)
35447,Carrollton,AL,33.254197,-88.16866,-6,True,POINT(-88.16866 33.254197)
35448,Clinton,AL,32.835692,-87.956884,-6,True,POINT(-87.956884 32.835692)
35449,Coaling,AL,33.135876,-87.338369,-6,True,POINT(-87.338369 33.135876)
35452,Coker,AL,33.249332,-87.67217,-6,True,POINT(-87.67217 33.249332)
35453,Cottondale,AL,33.170357,-87.39889,-6,True,POINT(-87.39889 33.170357)
35456,Duncanville,AL,33.068806,-87.43974,-6,True,POINT(-87.43974 33.068806)
35457,Echola,AL,33.301003,-87.77187,-6,True,POINT(-87.77187 33.301003)
35458,Elrod,AL,33.274081,-87.80211,-6,True,POINT(-87.80211 33.274081)
35459,Emelle,AL,32.80728,-88.31069,-6,True,POINT(-88.31069 32.80728)
35460,Epes,AL,32.716468,-88.15261,-6,True,POINT(-88.15261 32.716468)
35461,Ethelsville,AL,33.421827,-88.22013,-6,True,POINT(-88.22013 33.421827)
35462,Eutaw,AL,32.931143,-87.93837,-6,True,POINT(-87.93837 32.931143)
35463,Fosters,AL,33.081289,-87.68988,-6,True,POINT(-87.68988 33.081289)
35464,Gainesville,AL,32.811241,-88.1648,-6,True,POINT(-88.1648 32.811241)
35466,Gordo,AL,33.299935,-87.88368,-6,True,POINT(-87.88368 33.299935)
35468,Kellerman,AL,33.306606,-87.453224,-6,True,POINT(-87.453224 33.306606)
35469,Knoxville,AL,33.012557,-87.79793,-6,True,POINT(-87.79793 33.012557)
35470,Livingston,AL,32.558949,-88.12485,-6,True,POINT(-88.12485 32.558949)
35471,McShan,AL,33.402134,-88.14732,-6,True,POINT(-88.14732 33.402134)
35473,Northport,AL,33.260567,-87.58945,-6,True,POINT(-87.58945 33.260567)
35474,Moundville,AL,32.962981,-87.61717,-6,True,POINT(-87.61717 32.962981)
35475,Northport,AL,33.388654,-87.57913,-6,True,POINT(-87.57913 33.388654)
35476,Northport,AL,33.227736,-87.58819,-6,True,POINT(-87.58819 33.227736)
35477,Panola,AL,32.915891,-88.25764,-6,True,POINT(-88.25764 32.915891)
35478,Peterson,AL,33.306606,-87.453224,-6,True,POINT(-87.453224 33.306606)
35480,Ralph,AL,33.102981,-87.83382,-6,True,POINT(-87.83382 33.102981)
35481,Reform,AL,33.399471,-88.02086,-6,True,POINT(-88.02086 33.399471)
35482,Samantha,AL,33.306606,-87.453224,-6,True,POINT(-87.453224 33.306606)
35485,Tuscaloosa,AL,33.306606,-87.453224,-6,True,POINT(-87.453224 33.306606)
35486,Tuscaloosa,AL,33.272662,-87.793794,-6,True,POINT(-87.793794 33.272662)
35487,Tuscaloosa,AL,33.307222,-87.585902,-6,True,POINT(-87.585902 33.307222)
35490,Vance,AL,33.197284,-87.25156,-6,True,POINT(-87.25156 33.197284)
35491,West Greene,AL,32.835692,-87.956884,-6,True,POINT(-87.956884 32.835692)
35501,Jasper,AL,33.828412,-87.27632,-6,True,POINT(-87.27632 33.828412)
35502,Jasper,AL,33.901993,-87.293888,-6,True,POINT(-87.293888 33.901993)
35503,Jasper,AL,33.907546,-87.29957,-6,True,POINT(-87.29957 33.907546)
35504,Jasper,AL,33.883566,-87.2125,-6,True,POINT(-87.2125 33.883566)
35540,Addison,AL,34.223057,-87.17232,-6,True,POINT(-87.17232 34.223057)
35541,Arley,AL,34.059527,-87.18344,-6,True,POINT(-87.18344 34.059527)
35542,Bankston,AL,33.703682,-87.67155,-6,True,POINT(-87.67155 33.703682)
35543,Bear Creek,AL,34.247898,-87.72171,-6,True,POINT(-87.72171 34.247898)
35544,Beaverton,AL,33.939291,-88.01367,-6,True,POINT(-88.01367 33.939291)
35545,Belk,AL,33.641227,-87.92911,-6,True,POINT(-87.92911 33.641227)
35546,Berry,AL,33.628719,-87.58251,-6,True,POINT(-87.58251 33.628719)
35548,Brilliant,AL,34.043457,-87.7594,-6,True,POINT(-87.7594 34.043457)
35549,Carbon Hill,AL,33.87798,-87.52728,-6,True,POINT(-87.52728 33.87798)
35550,Cordova,AL,33.754767,-87.16587,-6,True,POINT(-87.16587 33.754767)
35551,Delmar,AL,34.145939,-87.373241,-6,True,POINT(-87.373241 34.145939)
35552,Detroit,AL,34.061266,-88.15462,-6,True,POINT(-88.15462 34.061266)
35553,Double Springs,AL,34.146713,-87.39317,-6,True,POINT(-87.39317 34.146713)
35554,Eldridge,AL,33.903299,-87.65194,-6,True,POINT(-87.65194 33.903299)
35555,Fayette,AL,33.681768,-87.83026,-6,True,POINT(-87.83026 33.681768)
35559,Glen Allen,AL,33.909001,-87.73186,-6,True,POINT(-87.73186 33.909001)
35560,Goodsprings,AL,33.679503,-87.237372,-6,True,POINT(-87.237372 33.679503)
35563,Guin,AL,33.972007,-87.90302,-6,True,POINT(-87.90302 33.972007)
35564,Hackleburg,AL,34.262751,-87.83441,-6,True,POINT(-87.83441 34.262751)
35565,Haleyville,AL,34.225425,-87.6118,-6,True,POINT(-87.6118 34.225425)
35570,Hamilton,AL,34.149717,-88.00384,-6,True,POINT(-88.00384 34.149717)
35571,Hodges,AL,34.341907,-87.94612,-6,True,POINT(-87.94612 34.341907)
35572,Houston,AL,34.16678,-87.26526,-6,True,POINT(-87.26526 34.16678)
35573,Kansas,AL,33.92169,-87.524264,-6,True,POINT(-87.524264 33.92169)
35574,Kennedy,AL,33.586897,-87.97695,-6,True,POINT(-87.97695 33.586897)
35575,Lynn,AL,34.049426,-87.57065,-6,True,POINT(-87.57065 34.049426)
35576,Millport,AL,33.581135,-88.10835,-6,True,POINT(-88.10835 33.581135)
35577,Natural Bridge,AL,34.093409,-87.600815,-6,True,POINT(-87.600815 34.093409)
35578,Nauvoo,AL,33.97173,-87.45746,-6,True,POINT(-87.45746 33.97173)
35579,Oakman,AL,33.673236,-87.37169,-6,True,POINT(-87.37169 33.673236)
35580,Parrish,AL,33.701484,-87.27103,-6,True,POINT(-87.27103 33.701484)
35581,Phil Campbell,AL,34.343017,-87.71277,-6,True,POINT(-87.71277 34.343017)
35582,Red Bay,AL,34.448328,-88.12041,-6,True,POINT(-88.12041 34.448328)
35584,Sipsey,AL,33.823683,-87.08699,-6,True,POINT(-87.08699 33.823683)
35585,Spruce Pine,AL,34.428048,-87.80695,-6,True,POINT(-87.80695 34.428048)
35586,Sulligent,AL,33.864591,-88.13117,-6,True,POINT(-88.13117 33.864591)
35587,Townley,AL,33.807412,-87.446,-6,True,POINT(-87.446 33.807412)
35592,Vernon,AL,33.752857,-88.0996,-6,True,POINT(-88.0996 33.752857)
35593,Vina,AL,34.369264,-88.06745,-6,True,POINT(-88.06745 34.369264)
35594,Winfield,AL,33.925454,-87.78949,-6,True,POINT(-87.78949 33.925454)
35601,Decatur,AL,34.595332,-86.98786,-6,True,POINT(-86.98786 34.595332)
35602,Decatur,AL,34.606216,-87.088142,-6,True,POINT(-87.088142 34.606216)
35603,Decatur,AL,34.539072,-86.95732,-6,True,POINT(-86.95732 34.539072)
35609,Decatur,AL,34.495365,-86.82993,-6,True,POINT(-86.82993 34.495365)
35610,Anderson,AL,34.944113,-87.24921,-6,True,POINT(-87.24921 34.944113)
35611,Athens,AL,34.784028,-87.02767,-6,True,POINT(-87.02767 34.784028)
35612,Athens,AL,34.774907,-87.030479,-6,True,POINT(-87.030479 34.774907)
35613,Athens,AL,34.808165,-86.89623,-6,True,POINT(-86.89623 34.808165)
35614,Athens,AL,34.860179,-87.06231,-6,True,POINT(-87.06231 34.860179)
35615,Belle Mina,AL,34.774907,-87.030479,-6,True,POINT(-87.030479 34.774907)
35616,Cherokee,AL,34.748498,-87.9986,-6,True,POINT(-87.9986 34.748498)
35617,Cloverdale,AL,34.869964,-87.706859,-6,True,POINT(-87.706859 34.869964)
35618,Courtland,AL,34.665033,-87.30978,-6,True,POINT(-87.30978 34.665033)
35619,Danville,AL,34.404908,-87.12915,-6,True,POINT(-87.12915 34.404908)
35620,Elkmont,AL,34.930354,-86.9809,-6,True,POINT(-86.9809 34.930354)
35621,Eva,AL,34.334972,-86.71847,-6,True,POINT(-86.71847 34.334972)
35622,Falkville,AL,34.340484,-86.89176,-6,True,POINT(-86.89176 34.340484)
35630,Florence,AL,34.817537,-87.66253,-6,True,POINT(-87.66253 34.817537)
35631,Florence,AL,34.869964,-87.706859,-6,True,POINT(-87.706859 34.869964)
35632,Florence,AL,34.869964,-87.706859,-6,True,POINT(-87.706859 34.869964)
